Nuclide ; Pa-234 
Element ; Protactinium
Z ; 91
Daughter(s) ; (B-) ; U-234 ; 100
Q- ; 2195
Possible parent(s) ; (I.T.) ; Pa-234m ; 0.15 ; (B-) ; Th-234 ; 100
Half-life (h) ; 6.70 ; 0.05
Half-life (s) ; 24.12E3 ; 0.18E3
Decay constant (1/s) ; 28.74E-6 ; 0.21E-6
Specific activity (Bq/g) ; 74.0E15 ; 0.6E15
Reference ; CNDC - 2010
Emissions (345 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1510.1 ; 0.2 ; 0.0094 ;  ; g ; U-234 ; 48 ; 2
1515.6 ; 0.2 ; 0.073 ; 0.013 ; g ; U-234 ; 59 ; 3
1520.7 ; 0.2 ; 0.0094 ; 0.0009 ; g ; U-234 ; -1 ; 20
1538.8 ; 0.2 ; 0.014 ; 0.004 ; g ; U-234 ; -1 ; 21
1550.1 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 49 ; 2
1567.0 ; 0.2 ; 0.0114 ; 0.0023 ; g ; U-234 ; 61 ; 3
1579.9 ; 0.1 ; 0.073 ; 0.022 ; g ; U-234 ; 51 ; 2
1585.9 ; 0.1 ; 0.146 ; 0.017 ; g ; U-234 ; 62 ; 3
1594.0 ; 0.1 ; 0.31 ; 0.04 ; g ; U-234 ; 52 ; 2
1618.3 ; 0.2 ; 0.009 ; 0.004 ; g ; U-234 ; 54 ; 2
1627.3 ; 0.1 ; 0.076 ; 0.011 ; g ; U-234 ; 55 ; 2
1638.1 ; 0.1 ; 0.208 ; 0.021 ; g ; U-234 ; 56 ; 2
1640.5 ; 0.3 ; 0.010 ; 0.004 ; g ; U-234 ; 57 ; 2
1644.9 ; 0.2 ; 0.010 ; 0.004 ; g ; U-234 ; 65 ; 3
1650.2 ; 0.2 ; 0.006 ;  ; g ; U-234 ; 58 ; 2
1655.7 ; 0.1 ; 0.026 ; 0.004 ; g ; U-234 ; -1 ; 22
1664.8 ; 0.3 ; 0.018 ; 0.007 ; g ; U-234 ; -1 ; 23
1668.4 ; 0.1 ; 0.77 ; 0.09 ; g ; U-234 ; 59 ; 2
1672.8 ; 0.1 ; 0.034 ; 0.011 ; g ; U-234 ; 67 ; 3
1679.5 ; 0.1 ; 0.077 ; 0.018 ; g ; U-234 ; 50 ; 1
1685.7 ; 0.1 ; 0.31 ; 0.04 ; g ; U-234 ; 68 ; 3
1693.8 ; 0.2 ; 0.7 ; 0.1 ; g ; U-234 ; 52 ; 1
1695.0 ; 0.3 ; 0.27 ; 0.07 ; g ; U-234 ; 53 ; 1
1700.5 ; 0.2 ; 0.104 ; 0.014 ; g ; U-234 ; 60 ; 2
1719.7 ; 0.2 ; 0.018 ; 0.006 ; g ; U-234 ; 61 ; 2
1723.2 ; 0.2 ; 0.016 ; 0.004 ; g ; U-234 ; 70 ; 3
1727.8 ; 0.2 ; 0.020 ; 0.005 ; g ; U-234 ; 55 ; 1
1737.7 ; 0.2 ; 0.075 ; 0.011 ; g ; U-234 ; 62 ; 2
1741.1 ; 0.2 ; 0.049 ; 0.008 ; g ; U-234 ; 72 ; 3
1743.2 ; 0.2 ; 0.033 ; 0.008 ; g ; U-234 ; -1 ; 24
1750.0 ; 0.1 ; 0.064 ; 0.010 ; g ; U-234 ; 58 ; 1
1757.5 ; 0.1 ; 0.024 ; 0.006 ; g ; U-234 ; -1 ; 25
1768.0 ; 0.3 ; 0.020 ; 0.005 ; g ; U-234 ; 59 ; 1
1770.8 ; 0.2 ; 0.068 ; 0.017 ; g ; U-234 ; 73 ; 3
1773.0 ; 0.2 ; 0.068 ; 0.017 ; g ; U-234 ; 63 ; 2
1783.7 ; 0.2 ; 0.025 ; 0.007 ; g ; U-234 ; 64 ; 2
1797.1 ; 0.1 ; 0.24 ; 0.03 ; g ; U-234 ; 65 ; 2
1805.8 ; 0.3 ; 0.0052 ; 0.0022 ; g ; U-234 ; 75 ; 3
1815.3 ; 0.3 ; 0.009 ; 0.004 ; g ; U-234 ; 66 ; 2
1819.8 ; 0.3 ; 0.0042 ; 0.0011 ; g ; U-234 ; 76 ; 3
1825.1 ; 0.3 ; 0.009 ; 0.004 ; g ; U-234 ; 67 ; 2
1830.8 ; 0.3 ; 0.0042 ; 0.0011 ; g ; U-234 ; -1 ; 26
1838.0 ; 0.2 ; 0.0042 ; 0.0011 ; g ; U-234 ; 68 ; 2
1849.8 ; 0.2 ; 0.028 ; 0.007 ; g ; U-234 ; -1 ; 27
1872.8 ; 0.2 ; 0.035 ; 0.009 ; g ; U-234 ; 63 ; 1
1884.1 ; 0.3 ; 0.016 ; 0.005 ; g ; U-234 ; 64 ; 1
1890.1 ; 0.2 ; 0.146 ; 0.017 ; g ; U-234 ; 71 ; 2
1893.4 ; 0.3 ; 0.0062 ;  ; g ; U-234 ; 72 ; 2
1896.7 ; 0.2 ; 0.104 ; 0.023 ; g ; U-234 ; 65 ; 1
1915.5 ; 0.3 ; 0.020 ; 0.005 ; g ; U-234 ; 66 ; 1
1925.4 ; 0.2 ; 0.30 ; 0.05 ; g ; U-234 ; 74 ; 2
1927.9 ; 0.4 ; 0.054 ; 0.012 ; g ; U-234 ; -1 ; 28
1935.2 ; 0.4 ; 0.0094 ;  ; g ; U-234 ; -1 ; 29
1937.7 ; 0.3 ; 0.042 ; 0.011 ; g ; U-234 ; 68 ; 1
1958.0 ; 0.4 ; 0.010 ; 0.003 ; g ; U-234 ; 75 ; 2
1971.2 ; 0.4 ; 0.0027 ;  ; g ; U-234 ; 76 ; 2
1977.4 ; 0.4 ; 0.017 ; 0.005 ; g ; U-234 ; 70 ; 1
1989.6 ; 0.4 ; 0.007 ; 0.004 ; g ; U-234 ; 71 ; 1
2072.2 ; 0.4 ; 0.0042 ; 0.0022 ; g ; U-234 ; 76 ; 1
==========================================================================================================
