Nuclide ; Ra-226 D
Element ; Radium
Z ; 88
Daughter(s) ; (alpha) ; Rn-222 ; 100
Qalpha ; 4870.62
In equilibrium with ; Rn-222 ; Rn-218 ; At-218 ; Po-218 ; Pb-214 ; Bi-214 ; Po-214 ; Po-210 ; Bi-210 ; Pb-210 ; Tl-210 ; Tl-206 ; Hg-206
Half-life (a) ; 1.600E3 ; 0.007E3
Half-life (s) ; 50.49E9 ; 0.22E9
Decay constant (1/s) ; 13.73E-12 ; 0.06E-12
Specific activity (Bq/g) ; 36.58E9 ; 0.16E9
Reference ; CEA/LNE-LNHB - 2008
Emissions (294 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
2052.94 ; 0.12 ; 0.069 ; 0.004 ; g ; Po-214* ;  ; 
2085.1 ; 0.2 ; 0.0082 ; 0.0005 ; g ; Po-214* ;  ; 
2089.7 ; 0.2 ; 0.0443 ; 0.0022 ; g ; Po-214* ;  ; 
2090 ; 30 ; 0.00103 ; 0.00042 ; g ; Pb-210* ;  ; 
2109.92 ; 0.12 ; 0.084 ; 0.003 ; g ; Po-214* ;  ; 
2118.55 ; 0.03 ; 1.158 ; 0.005 ; g ; Po-214* ;  ; 
2147.9 ; 0.2 ; 0.0134 ; 0.0013 ; g ; Po-214* ;  ; 
2160.4 ; 0.3 ; 0.007 ; 0.005 ; g ; Po-214* ;  ; 
2176.5 ; 0.2 ; 0.0033 ; 0.0006 ; g ; Po-214* ;  ; 
2192.58 ; 0.16 ; 0.038 ; 0.003 ; g ; Po-214* ;  ; 
2204.21 ; 0.04 ; 4.913 ; 0.023 ; g ; Po-214* ;  ; 
2251.6 ; 0.2 ; 0.0055 ; 0.0005 ; g ; Po-214* ;  ; 
2260.3 ; 0.2 ; 0.0087 ; 0.0004 ; g ; Po-214* ;  ; 
2266.51 ; 0.13 ; 0.0165 ; 0.0008 ; g ; Po-214* ;  ; 
2270.9 ; 0.4 ; 0.0014 ; 0.0003 ; g ; Po-214* ;  ; 
2284.3 ; 0.2 ; 0.0050 ; 0.0004 ; g ; Po-214* ;  ; 
2287.65 ; 0.23 ; 0.0046 ; 0.0005 ; g ; Po-214* ;  ; 
2293.40 ; 0.12 ; 0.306 ; 0.004 ; g ; Po-214* ;  ; 
2310.2 ; 0.3 ; 0.0014 ; 0.0009 ; g ; Po-214* ;  ; 
2312.4 ; 0.2 ; 0.0086 ; 0.0008 ; g ; Po-214* ;  ; 
2319.3 ; 0.3 ; 0.0014 ; 0.0009 ; g ; Po-214* ;  ; 
2325.0 ; 0.3 ; 0.0017 ; 0.0003 ; g ; Po-214* ;  ; 
2331.3 ; 0.2 ; 0.026 ; 0.004 ; g ; Po-214* ;  ; 
2348.0 ; 1.3 ; 0.0014 ; 0.0009 ; g ; Po-214* ;  ; 
2353.5 ; 0.7 ; 0.00036 ; 0.00014 ; g ; Po-214* ;  ; 
2360 ; 30 ; 0.0017 ; 0.0006 ; g ; Pb-210* ;  ; 
2361.00 ; 0.19 ; 0.0021 ; 0.0006 ; g ; Po-214* ;  ; 
2369.0 ; 0.4 ; 0.0028 ; 0.0004 ; g ; Po-214* ;  ; 
2376.9 ; 0.2 ; 0.0086 ; 0.0008 ; g ; Po-214* ;  ; 
2390.8 ; 0.2 ; 0.00156 ; 0.00014 ; g ; Po-214* ;  ; 
2405.1 ; 0.5 ; 0.0011 ; 0.0007 ; g ; Po-214* ;  ; 
2423.27 ; 0.13 ; 0.0048 ; 0.0006 ; g ; Po-214* ;  ; 
2430 ; 30 ; 0.0019 ; 0.0006 ; g ; Pb-210* ;  ; 
2444.7 ; 0.8 ; 0.008 ; 0.004 ; g ; Po-214* ;  ; 
2447.86 ; 0.10 ; 1.548 ; 0.007 ; g ; Po-214* ;  ; 
2459.0 ; 0.8 ; 0.00141 ; 0.00023 ; g ; Po-214* ;  ; 
2482.8 ; 0.4 ; 0.00096 ; 0.00018 ; g ; Po-214* ;  ; 
2505.4 ; 0.2 ; 0.0056 ; 0.0006 ; g ; Po-214* ;  ; 
2550.7 ; 0.7 ; 0.00032 ; 0.00009 ; g ; Po-214* ;  ; 
2562.0 ; 0.6 ; 0.00018 ; 0.00009 ; g ; Po-214* ;  ; 
2564.0 ; 0.6 ; 0.00014 ; 0.00009 ; g ; Po-214* ;  ; 
2604.5 ; 0.5 ; 0.00036 ; 0.00009 ; g ; Po-214* ;  ; 
2630.9 ; 0.3 ; 0.00086 ; 0.00023 ; g ; Po-214* ;  ; 
2662.4 ; 1.0 ; 0.000200 ; 0.000041 ; g ; Po-214* ;  ; 
2694.7 ; 0.2 ; 0.033 ; 0.003 ; g ; Po-214* ;  ; 
2699.4 ; 0.3 ; 0.00282 ; 0.00023 ; g ; Po-214* ;  ; 
2719.3 ; 0.2 ; 0.00170 ; 0.00017 ; g ; Po-214* ;  ; 
2769.9 ; 0.2 ; 0.0225 ; 0.0008 ; g ; Po-214* ;  ; 
2785.9 ; 0.2 ; 0.0055 ; 0.0005 ; g ; Po-214* ;  ; 
2826.98 ; 0.20 ; 0.00218 ; 0.00017 ; g ; Po-214* ;  ; 
2861.08 ; 0.40 ; 0.00041 ; 0.00013 ; g ; Po-214* ;  ; 
2880.3 ; 0.2 ; 0.0101 ; 0.0016 ; g ; Po-214* ;  ; 
2893.5 ; 0.2 ; 0.0057 ; 0.0005 ; g ; Po-214* ;  ; 
2921.9 ; 0.2 ; 0.0134 ; 0.0005 ; g ; Po-214* ;  ; 
2928.6 ; 0.3 ; 0.00109 ; 0.00009 ; g ; Po-214* ;  ; 
2934.6 ; 0.3 ; 0.00046 ; 0.00012 ; g ; Po-214* ;  ; 
2978.9 ; 0.2 ; 0.0137 ; 0.0004 ; g ; Po-214* ;  ; 
2999.98 ; 0.20 ; 0.0089 ; 0.0007 ; g ; Po-214* ;  ; 
3053.88 ; 0.20 ; 0.022 ; 0.003 ; g ; Po-214* ;  ; 
3081.7 ; 0.3 ; 0.0052 ; 0.0007 ; g ; Po-214* ;  ; 
3093.98 ; 0.40 ; 0.00037 ; 0.00004 ; g ; Po-214* ;  ; 
3142.58 ; 0.40 ; 0.00118 ; 0.00009 ; g ; Po-214* ;  ; 
3160.6 ; 0.6 ; 0.00047 ; 0.00008 ; g ; Po-214* ;  ; 
3183.57 ; 0.40 ; 0.0011 ; 0.0005 ; g ; Po-214* ;  ; 
4160 ; 2 ; 0.0002 ;  ; a ; Ra-226 ; 0 ; 0
4191 ; 2 ; 0.0008 ;  ; a ; Ra-226 ; 0 ; 0
4340 ; 1 ; 0.0066 ; 0.0022 ; a ; Ra-226 ; 0 ; 0
